Reporter Identifier	VALUE
A_51_P147445	-2.360839
A_51_P147493	-5.730524
A_51_P147562	3.1253624
A_51_P147572	-6.6295776
A_51_P147590	-6.6590433
A_51_P147651	0.3480978
A_51_P147654	2.7974615
A_51_P147684	-0.7894478
A_51_P147712	0.018853188
A_51_P147714	0.041887283
A_51_P147721	-1.3454485
A_51_P147766	-5.1184425
A_51_P147777	-5.18153
A_51_P147791	-6.1974416
A_51_P147802	-6.6037874
A_51_P147822	-3.1931777
A_51_P147850	-6.6800823
A_51_P147878	-2.0187306
A_51_P147906	-4.2681713
A_51_P147942	-1.4982162
A_51_P147964	3.7241716
A_51_P147987	-6.674968
A_51_P148037	1.7382517
A_51_P148060	-5.393686
A_51_P148069	1.8129101
A_51_P148089	-6.6729455
A_51_P148093	1.1254721
A_51_P148105	2.1869898
A_51_P148122	4.461788
A_51_P148163	1.6904869
A_51_P148176	-6.676983
A_51_P148196	4.7054796
A_51_P148208	-3.1933823
A_51_P148221	-5.964822
A_51_P148227	-5.3054466
A_51_P148264	-1.5190606
A_51_P148280	-6.614956
A_51_P148290	-4.1443124
A_51_P148311	0.5208845
A_51_P148314	-1.5252433
A_51_P148355	2.334509
A_51_P148374	-6.5356994
A_51_P148421	-6.546894
A_51_P148478	-6.5071125
A_51_P148494	0.6862993
A_51_P148509	-5.243207
A_51_P148512	-3.8221989
A_51_P148573	-0.18535805
A_51_P148587	-6.695036
A_51_P148597	0.52285767
A_51_P148602	-6.6392856
A_51_P148612	0.8264084
A_51_P148670	1.3200302
A_51_P148675	2.15942
A_51_P148684	-3.9778924
A_51_P148717	-2.417561
A_51_P148744	-1.0520148
A_51_P148756	-2.6792827
A_51_P148783	2.149045
A_51_P148814	-2.5273004
A_51_P148828	-3.9162717
A_51_P148838	-0.27122307
A_51_P148860	-5.5540175
A_51_P148865	1.027463
A_51_P148902	-6.7106214
A_51_P148959	0.953742
A_51_P148966	-4.706101
A_51_P149002	-6.6001096
A_51_P149004	-3.5987673
A_51_P149094	-6.700425
A_51_P149112	-6.6609154
A_51_P149126	-6.6836076
A_51_P149155	-4.723316
A_51_P149209	-6.515175
A_51_P149257	-3.7656474
A_51_P149267	-6.552202
A_51_P149313	3.3781118
A_51_P149325	4.0976334
A_51_P149349	0.47794342
A_51_P149373	-0.09216404
A_51_P149391	-3.410748
A_51_P149422	-6.678427
A_51_P149439	-3.7999845
A_51_P149455	1.9436684
A_51_P149469	-1.0924926
A_51_P149501	-6.689072
A_51_P149503	0.85953236
A_51_P149512	-6.5648937
A_51_P149531	-3.4778094
A_51_P149534	3.814252
A_51_P149562	2.3532333
A_51_P149579	-6.667088
A_51_P149621	1.6203175
A_51_P149623	-3.634274
A_51_P149699	3.426713
A_51_P149714	-3.20182
A_51_P149769	-6.609126
A_51_P149775	4.5942564
A_51_P149818	2.4303713
A_51_P149842	-5.5457735
A_51_P149852	0.5856161
A_51_P149868	-6.6830683
A_51_P149872	0.27710056
A_51_P149906	-2.7315564
A_51_P149946	-1.1684594
A_51_P149960	-3.7297034
A_51_P149983	-1.4870329
A_51_P150004	3.5111084
A_51_P150014	-1.9929924
A_51_P150023	-6.6758127
A_51_P150044	0.7894087
A_51_P150069	-5.957588
A_51_P150105	-1.0775928
A_51_P150120	-0.79825306
A_51_P150145	-3.293345
A_51_P150175	-3.8653607
A_51_P150195	1.5056505
A_51_P150242	-3.9145184
A_51_P150302	-5.1008787
A_51_P150337	-6.698534
A_51_P150354	-0.47240448
A_51_P150394	5.7660856
A_51_P150430	1.1627407
A_51_P150433	-3.91366
A_51_P150480	-0.868381
A_51_P150489	3.001854
A_51_P150521	1.0519657
A_51_P150530	2.3191862
A_51_P150555	1.6287699
A_51_P150571	-3.4955597
A_51_P150598	-1.861453
A_51_P150608	4.802617
A_51_P150648	5.667941
A_51_P150653	-6.5744543
A_51_P150678	-4.0691853
A_51_P150705	-6.6268377
A_51_P150710	-6.689105
A_51_P150715	-6.680666
A_51_P150722	-2.6473122
A_51_P150745	-5.546835
A_51_P150763	-0.005934715
A_51_P150770	-1.3399024
A_51_P150802	2.8586721
A_51_P150835	-5.55302
A_51_P150845	-6.5816984
A_51_P150876	-4.755791
A_51_P150905	1.3564653
A_51_P150912	4.6291056
A_51_P150951	-2.8209534
A_51_P150964	-1.2286987
A_51_P150979	-5.248872
A_51_P150996	-1.9082689
A_51_P151003	-0.77200603
A_51_P151020	-2.6607265
A_51_P151038	4.004553
A_51_P151070	-5.5251446
A_51_P151086	1.2283087
A_51_P151126	-0.31935215
A_51_P151133	-6.686683
A_51_P151159	-6.6845617
A_51_P151179	-6.6958685
A_51_P151182	-4.0898438
A_51_P151211	-6.625321
A_51_P151214	-6.6654224
A_51_P151234	-6.603813
A_51_P151246	-6.633851
A_51_P151254	1.1350498
A_51_P151271	1.5126886
A_51_P151307	-6.6822157
A_51_P151316	-4.67563
A_51_P151362	3.0607777
A_51_P151371	-1.3229094
A_51_P151372	-6.6442127
A_51_P151423	-6.6369867
A_51_P151433	1.0745506
A_51_P151445	-5.7439823
A_51_P151484	-6.684068
A_51_P151493	-6.565125
A_51_P151505	-4.057471
A_51_P151516	-0.9487901
A_51_P151539	-4.380561
A_51_P151564	-6.6708994
A_51_P151576	-3.3812094
A_51_P151586	0.4382677
A_51_P151628	-1.2489967
A_51_P151675	-6.6900682
A_51_P151682	-3.8450098
A_51_P151722	-3.52885
A_51_P151732	-6.5298624
A_51_P151756	-2.4120789
A_51_P151775	0.94737244
A_51_P151809	-6.097217
A_51_P151820	-0.07488251
A_51_P151828	5.597069
A_51_P151835	0.24298191
A_51_P151848	-6.452594
A_51_P151862	0.36857224
A_51_P151888	-4.9644337
A_51_P151897	2.1135483
A_51_P151902	-6.618659
A_51_P151958	-6.668897
A_51_P151968	2.8215923
A_51_P151972	5.2281046
A_51_P151983	-3.2499928
A_51_P152023	-6.551032
A_51_P152032	2.0104017
A_51_P152040	-1.2612486
A_51_P152065	-6.6838474
A_51_P152073	-6.6782923
A_51_P152102	-6.158832
A_51_P152115	-0.48727322
A_51_P152155	2.1671
A_51_P152167	-6.684082
A_51_P152191	1.1219816
A_51_P152199	4.1470366
A_51_P152203	-1.2992258
A_51_P152211	-2.2078738
A_51_P152216	1.3541031
A_51_P152222	0.7757149
A_51_P152234	-1.4402056
A_51_P152336	-5.2993345
A_51_P152404	1.3566198
A_51_P152423	2.6969385
A_51_P152444	-0.8350334
A_51_P152463	-6.641476
A_51_P152479	-0.5369959
A_51_P152489	1.1947031
A_51_P152532	-2.0295916
A_51_P152550	-0.17591286
A_51_P152578	-0.078891754
A_51_P152585	-6.688224
A_51_P152602	-6.6366034
A_51_P152612	-1.3859224
A_51_P152623	-5.8003325
A_51_P152685	-5.874673
A_51_P152725	1.3614216
A_51_P152747	-0.44432545
A_51_P152765	1.4251976
A_51_P152773	1.6070528
A_51_P152784	-2.7138295
A_51_P152797	-1.7925353
A_51_P152802	-1.17309
A_51_P152826	1.9969883
A_51_P152845	1.8059139
A_51_P152866	-4.3526044
A_51_P152873	-0.46100044
A_51_P152892	-0.33326817
A_51_P152946	1.1455765
A_51_P152973	-6.5181375
A_51_P152990	-6.6471057
A_51_P153004	0.042661667
A_51_P153013	-1.4478259
A_51_P153029	-6.67966
A_51_P153036	-6.636631
A_51_P153042	-6.671998
A_51_P153053	3.1594687
A_51_P153063	-4.381324
A_51_P153079	-2.577932
A_51_P153113	-3.0576487
A_51_P153124	-0.042722702
A_51_P153132	-6.6837025
A_51_P153170	3.5686054
A_51_P153176	-0.3372488
A_51_P153194	-6.6376066
A_51_P153224	0.3850174
A_51_P153265	-2.8894053
A_51_P153289	1.573123
A_51_P153294	-5.295126
A_51_P153343	-6.6845093
A_51_P153368	-2.160572
A_51_P153388	-4.8677506
A_51_P153423	-6.6829405
A_51_P153486	4.833642
A_51_P153513	-4.3681626
A_51_P153557	-6.596493
A_51_P153565	0.4781227
A_51_P153581	-6.66432
A_51_P153614	-4.7493196
A_51_P153624	-6.5823793
A_51_P153683	-6.587365
A_51_P153693	-3.2470784
A_51_P153702	-4.554955
A_51_P153734	-5.323548
A_51_P153765	2.1374817
A_51_P153787	2.7239742
A_51_P153805	-1.2904968
A_51_P153904	3.0203123
A_51_P153949	-6.5526295
A_51_P153973	-1.0681324
A_51_P153977	-1.8842916
A_51_P153982	2.821272
A_51_P153995	-3.56185
A_51_P154009	-6.668836
A_51_P154056	-6.6292486
A_51_P154115	-6.636717
A_51_P154196	3.5735502
A_51_P154222	4.547847
A_51_P154235	1.2903509
A_51_P154272	-6.6130285
A_51_P154295	-5.638917
A_51_P154379	-6.649013
A_51_P154417	0.4165573
A_51_P154427	-0.8026247
A_51_P154469	3.120121
A_51_P154473	3.2635937
A_51_P154485	-6.659642
A_51_P154495	-5.389995
A_51_P154513	0.6108513
A_51_P154524	-6.5547285
A_51_P154534	1.8236103
A_51_P154550	-5.6562138
A_51_P154585	-3.4284577
A_51_P154596	4.954012
A_51_P154618	-6.6983
A_51_P154637	-6.6774244
A_51_P154658	-6.5528135
A_51_P154668	4.7449236
A_51_P154679	-4.464089
A_51_P154684	5.2149267
A_51_P154692	-6.578706
A_51_P154717	-5.9818974
A_51_P154738	-6.612088
A_51_P154753	-1.0831943
A_51_P154780	-3.9250998
A_51_P154788	-6.6876297
A_51_P154818	-6.6661196
A_51_P154824	-6.6408
A_51_P154840	-1.6455197
A_51_P154842	1.3916082
A_51_P154852	-4.632184
A_51_P154867	-6.4046993
A_51_P154882	-2.131771
A_51_P154913	-6.6925735
A_51_P154933	2.3537273
A_51_P154953	-4.553092
A_51_P154973	3.064271
A_51_P154983	-3.0751057
A_51_P154987	-3.1399393
A_51_P154997	1.7092714
A_51_P155018	-0.56328964
A_51_P155052	-6.656565
A_51_P155073	1.6981878
A_51_P155085	3.10155
A_51_P155142	4.829362
A_51_P155152	-1.0444784
A_51_P155174	1.0643663
A_51_P155196	2.1260052
A_51_P155212	6.6033325
A_51_P155234	5.2973423
A_51_P155257	1.3333921
A_51_P155294	-3.0059042
A_51_P155303	2.1054373
A_51_P155313	3.9628487
A_51_P155323	-4.216176
A_51_P155336	-6.693877
A_51_P155345	3.6930056
A_51_P155361	3.5816708
A_51_P155445	-6.6754265
A_51_P155458	1.781045
A_51_P155465	-6.187893
A_51_P155477	-6.6168613
A_51_P155482	2.3659
A_51_P155501	0.7264595
A_51_P155503	-3.2731652
A_51_P155514	-6.684242
A_51_P155522	6.7622223
A_51_P155550	2.8794088
A_51_P155556	-4.2657948
A_51_P155565	-5.571513
A_51_P155574	4.2945175
A_51_P155582	1.5933199
A_51_P155604	1.0677204
A_51_P155638	-4.508917
A_51_P155643	1.7705059
A_51_P155675	-1.6313381
A_51_P155714	-1.5867224
A_51_P155723	-6.6825447
A_51_P155736	-3.504365
A_51_P155747	-1.418006
A_51_P155755	-3.5517902
A_51_P155763	-1.3642039
A_51_P155783	-6.608971
A_51_P155813	-2.1471176
A_51_P155843	-6.471265
A_51_P155873	-6.684366
A_51_P155909	-3.6009474
A_51_P155935	3.2399263
A_51_P155966	-0.7122688
A_51_P155977	-6.644739
A_51_P155997	0.63213253
A_51_P156068	-6.6629524
A_51_P156108	0.37892532
A_51_P156113	-6.684764
A_51_P156135	-5.067835
A_51_P156144	-6.616331
A_51_P156158	-1.324585
A_51_P156196	-6.5577483
A_51_P156218	-3.705875
A_51_P156222	-3.911769
A_51_P156232	-0.1927042
A_51_P156243	-1.1062875
A_51_P156263	2.5823364
A_51_P156274	3.6666822
A_51_P156291	-2.3442254
A_51_P156309	-6.4871144
A_51_P156316	-3.0837593
A_51_P156334	-2.2116165
A_51_P156348	-1.9768949
A_51_P156363	3.3011217
A_51_P156394	-6.6303253
A_51_P156425	-5.865293
A_51_P156434	0.21683502
A_51_P156438	2.616909
A_51_P156481	-6.432358
A_51_P156511	-5.1124363
A_51_P156526	-6.6910696
A_51_P156547	2.1166353
A_51_P156564	-3.9084864
A_51_P156579	-6.6897917
A_51_P156631	4.9219904
A_51_P156697	-5.935726
A_51_P156708	-2.3368173
A_51_P156740	-6.632085
A_51_P156781	-4.7423534
A_51_P156800	2.6354437
A_51_P156833	0.3844185
A_51_P156849	-6.5449924
A_51_P156857	-6.2438674
A_51_P156868	-0.61778736
A_51_P156882	-2.093638
A_51_P156902	5.6096125
A_51_P156927	-1.5325899
A_51_P156934	4.580492
A_51_P156955	-2.7543726
A_51_P157033	-5.732374
A_51_P157042	0.9189377
A_51_P157081	-3.5860324
A_51_P157083	-6.6632304
A_51_P157100	-6.516837
A_51_P157112	-6.631425
A_51_P157154	-0.25831795
A_51_P157171	-6.331203
A_51_P157185	-4.359762
A_51_P157193	2.2331276
A_51_P157214	1.6706953
A_51_P157223	-4.7511816
A_51_P157250	0.09918785
A_51_P157255	0.93177605
A_51_P157270	-6.6887913
A_51_P157288	-6.6866775
A_51_P157297	2.401041
A_51_P157362	-5.249756
A_51_P157406	6.9832964
A_51_P157460	-6.5526514
A_51_P157462	-4.651066
A_51_P157472	3.1627054
A_51_P157496	-5.0519514
A_51_P157506	-4.0876694
A_51_P157524	-3.447813
A_51_P157537	2.193842
A_51_P157546	-6.5153074
A_51_P157554	1.3854055
A_51_P157577	-6.5043755
A_51_P157595	4.714757
A_51_P157612	-5.3414288
A_51_P157634	5.4976587
A_51_P157677	-5.4622803
A_51_P157698	-6.05344
A_51_P157737	1.1530495
A_51_P157802	-4.9660873
A_51_P157809	-6.6485662
A_51_P157840	-3.6039233
A_51_P157866	-3.281098
A_51_P157895	1.8534098
A_51_P157902	-3.0566258
A_51_P157916	-4.748491
A_51_P157953	-3.2264462
A_51_P157976	0.5869379
A_51_P157986	-1.7567382
A_51_P157994	-0.37769413
A_51_P158007	4.724184
A_51_P158018	-6.655781
A_51_P158037	-6.187681
A_51_P158061	-0.7670803
A_51_P158072	-1.087141
A_51_P158073	-1.0353184
A_51_P158103	0.42930603
A_51_P158120	-0.11977005
A_51_P158161	3.2371235
A_51_P158189	-5.5124803
A_51_P158210	4.068289
A_51_P158216	-4.752422
A_51_P158277	-5.134161
A_51_P158305	-6.649721
A_51_P158315	-5.383488
A_51_P158355	-2.6981378
A_51_P158375	-3.7010388
A_51_P158388	1.1445246
A_51_P158400	0.36636162
A_51_P158418	-3.3702636
A_51_P158425	2.415434
A_51_P158462	-3.8510923
A_51_P158529	-4.243787
A_51_P158538	-0.83882713
A_51_P158545	-5.948864
A_51_P158552	1.2484179
A_51_P158584	2.756751
A_51_P158598	-0.47595024
A_51_P158628	3.645073
A_51_P158638	-3.5958343
A_51_P158678	-6.169868
A_51_P158686	-6.6814966
A_51_P158734	-1.6323881
A_51_P158772	5.3043737
A_51_P158814	-1.7646117
A_51_P158822	4.9440403
A_51_P158876	5.6669683
A_51_P158915	-3.8649979
A_51_P158922	2.3028307
A_51_P159042	-5.5516505
A_51_P159113	-6.6595
A_51_P159122	-6.6766224
A_51_P159171	-0.6718254
A_51_P159189	-6.367186
A_51_P159194	1.9164305
A_51_P159201	2.9326162
A_51_P159206	-3.4686608
A_51_P159225	-3.6964054
A_51_P159284	0.7993355
A_51_P159293	-6.6893682
A_51_P159352	0.47784328
A_51_P159367	-6.599186
A_51_P159402	3.9809494
A_51_P159415	0.8908777
A_51_P159453	-4.8457184
A_51_P159492	-4.397845
A_51_P159503	1.533001
A_51_P159533	-5.0956597
A_51_P159552	2.1880922
A_51_P159565	-3.2899199
A_51_P159573	-4.3522825
A_51_P159610	-2.2432613
A_51_P159612	1.8853426
A_51_P159641	-6.6928596
A_51_P159673	5.9387474
A_51_P159690	-3.0985322
A_51_P159711	-0.5411196
A_51_P159746	-0.79358864
A_51_P159771	0.70995235
A_51_P159792	-2.2573886
A_51_P159803	-4.682983
A_51_P159814	0.799737
A_51_P159833	-2.9565072
A_51_P159835	-2.559657
A_51_P159863	-5.689934
A_51_P159895	2.4122887
A_51_P159896	3.0699234
A_51_P159902	0.3511858
A_51_P159980	-5.3337736
A_51_P159986	-5.9811354
A_51_P160042	-3.985106
A_51_P160083	-6.3737564
A_51_P160113	3.2084532
A_51_P160143	-6.6477757
A_51_P160160	-6.6156096
A_51_P160198	-6.6252794
A_51_P160202	-1.598319
A_51_P160216	-5.409982
A_51_P160223	-6.677596
A_51_P160241	-6.6905875
A_51_P160255	-6.656236
A_51_P160272	-6.682731
A_51_P160284	2.9312248
A_51_P160293	-6.5810313
A_51_P160328	5.556553
A_51_P160344	3.7458506
A_51_P160353	-5.3441877
A_51_P160363	-2.2316298
A_51_P160372	5.413122
A_51_P160389	-6.1888676
A_51_P160408	-3.5788388
A_51_P160413	-0.9653053
A_51_P160439	0.4904251
A_51_P160453	-0.63328457
A_51_P160463	-4.04868
A_51_P160482	-4.811477
A_51_P160514	3.7899017
A_51_P160536	-6.6863575
A_51_P160544	3.2225637
A_51_P160567	5.448785
A_51_P160576	-4.8623734
A_51_P160581	-5.749262
A_51_P160592	-4.9306383
A_51_P160625	0.8417597
A_51_P160664	5.966015
A_51_P160673	-6.556739
A_51_P160692	-6.5637074
A_51_P160710	-6.412099
A_51_P160713	-6.66432
A_51_P160744	5.4701614
A_51_P160754	-0.3308773
A_51_P160787	-0.6740017
A_51_P160824	-1.4374022
A_51_P160858	-6.683582
A_51_P160870	1.7381945
A_51_P160891	-6.6609106
A_51_P160897	-6.543727
A_51_P160907	-0.39098263
A_51_P160913	-0.23360825
A_51_P160935	-4.190582
A_51_P160978	-6.622345
A_51_P161021	-0.9751816
A_51_P161024	-6.0435324
A_51_P161037	-1.4175811
A_51_P161054	-6.6212425
A_51_P161086	4.5741177
A_51_P161115	-3.2128158
A_51_P161131	-2.237493
A_51_P161148	1.4442005
A_51_P161174	-6.678076
A_51_P161207	-5.4414463
A_51_P161225	2.8428354
A_51_P161248	-4.1646857
A_51_P161257	-6.648119
A_51_P161265	1.563715
A_51_P161284	-6.66171
A_51_P161308	-5.9034615
A_51_P161315	-5.432108
A_51_P161323	-6.6387186
A_51_P161335	-5.8451962
A_51_P161342	3.0642576
A_51_P161354	2.426279
A_51_P161362	2.6975555
A_51_P161401	-3.8479571
A_51_P161410	-6.6628485
A_51_P161413	-0.10947895
A_51_P161429	-0.91722775
A_51_P161463	-1.1170454
A_51_P161485	-6.6467485
A_51_P161503	-6.66578
A_51_P161542	-6.630703
A_51_P161554	-1.6123781
A_51_P161574	2.540062
A_51_P161582	2.7127018
A_51_P161612	1.9118109
A_51_P161682	1.9039679
A_51_P161691	3.007266
A_51_P161724	1.4900999
A_51_P161737	1.2389135
A_51_P161786	-4.5721726
A_51_P161793	-6.687684
A_51_P161812	-6.3645973
A_51_P161830	-3.0916128
A_51_P161842	-6.4632034
A_51_P161874	3.5011053
A_51_P161890	0.451478
A_51_P161893	-1.1396823
A_51_P161929	2.5204487
A_51_P161946	1.9644785
A_51_P162008	-4.865592
A_51_P162017	-5.7008314
A_51_P162023	-6.682851
A_51_P162036	-6.6213937
A_51_P162083	-4.9957333
A_51_P162098	2.5237665
A_51_P162116	-2.1539311
A_51_P162124	-6.671549
A_51_P162144	2.5047836
A_51_P162162	-3.6948385
A_51_P162176	2.6660452
A_51_P162188	-2.2067084
A_51_P162209	-4.952345
A_51_P162222	-6.5779457
A_51_P162232	0.6265831
A_51_P162238	0.10345554
A_51_P162253	3.9993095
A_51_P162272	-6.6191206
A_51_P162289	-5.355549
A_51_P162307	1.2310753
A_51_P162313	-2.6771312
A_51_P162326	0.061405182
A_51_P162340	-2.9989882
A_51_P162357	-6.689972
A_51_P162366	-3.468058
A_51_P162373	-0.81108284
A_51_P162426	-1.5102506
A_51_P162437	2.1444206
A_51_P162471	4.952506
A_51_P162474	-0.91190195
A_51_P162481	-2.4666061
A_51_P162553	-2.8340306
A_51_P162564	-6.522149
A_51_P162593	1.1972637
A_51_P162612	3.117134
A_51_P162624	2.2624826
A_51_P162636	-6.6841507
A_51_P162649	-0.22215652
A_51_P162671	-1.8048549
A_51_P162676	-1.4992204
A_51_P162682	-6.6491365
A_51_P162718	-4.246475
A_51_P162760	-2.5655246
A_51_P162773	4.213688
A_51_P162786	3.7568588
A_51_P162794	-6.4326653
A_51_P162805	-6.680318
A_51_P162812	-3.8658981
A_51_P162853	-6.5046673
A_51_P162891	-0.9899111
A_51_P162894	-3.9583216
A_51_P162955	-6.598754
A_51_P162983	-6.5704956
A_51_P162984	-2.6148105
A_51_P163015	-6.520341
A_51_P163031	-6.561893
A_51_P163038	-6.6678967
A_51_P163045	-6.6014805
A_51_P163079	-2.134551
A_51_P163106	3.4287834
A_51_P163146	-6.6818714
A_51_P163173	-2.761776
A_51_P163188	2.181201
A_51_P163233	1.6305742
A_51_P163238	-1.6036124
A_51_P163252	-3.612255
A_51_P163261	-0.4796381
A_51_P163305	2.6650515
A_51_P163316	0.38971233
A_51_P163354	-6.6715813
A_51_P163378	4.674263
A_51_P163389	-0.89840126
A_51_P163428	-6.642577
A_51_P163444	0.18664932
A_51_P163456	-5.2146435
A_51_P163476	-6.050413
A_51_P163578	-6.693481
A_51_P163587	6.950699
A_51_P163605	0.59668064
A_51_P163624	-4.7188654
A_51_P163639	0.81789494
A_51_P163671	-6.680899
A_51_P163694	1.3346014
A_51_P163713	-5.2187686
A_51_P163714	-6.412204
A_51_P163778	3.7374191
A_51_P163797	-0.96123457
A_51_P163834	-2.1104813
A_51_P163867	3.199726
A_51_P163876	-2.7113423
A_51_P163901	-6.6914053
A_51_P163906	0.84966373
A_51_P163942	-6.633006
A_51_P163953	-6.6500998
A_51_P163958	4.546936
A_51_P163967	-6.6186094
A_51_P163979	-3.7053409
A_51_P164014	4.142623
A_51_P164021	-1.7923036
A_51_P164030	4.856124
A_51_P164043	-2.909975
A_51_P164045	-6.5557537
A_51_P164064	-2.8743896
A_51_P164148	-6.621517
A_51_P164203	2.2194824
A_51_P164207	2.0238323
A_51_P164219	-1.5600038
A_51_P164251	-4.010514
A_51_P164255	-6.68382
A_51_P164256	-6.507859
A_51_P164270	2.7282734
A_51_P164286	-1.428824
A_51_P164296	-6.6902914
A_51_P164347	1.2433891
A_51_P164393	-3.5535717
A_51_P164400	-6.0460186
A_51_P164420	2.6774797
A_51_P164425	4.949091
A_51_P164443	-6.6085267
A_51_P164459	-4.6348586
A_51_P164495	3.5844212
A_51_P164504	-3.1097379
A_51_P164530	-2.8163557
A_51_P164539	-3.6159205
A_51_P164553	3.5084925
A_51_P164588	-6.6442122
A_51_P164598	-2.5846548
A_51_P164605	-4.1113963
A_51_P164619	-0.36374664
A_51_P164630	-5.0323086
A_51_P164667	7.8821096
A_51_P164686	3.7904406
A_51_P164762	-6.6684847
A_51_P164787	-2.3160553
A_51_P164788	-3.5420494
A_51_P164817	-6.682375
A_51_P164835	-4.957854
A_51_P164845	-6.645176
A_51_P164895	-2.540357
A_51_P164927	-6.656376
A_51_P164939	-0.58212185
A_51_P164965	-6.6289673
A_51_P164987	-0.32544613
A_51_P164998	-6.6323624
A_51_P165027	-3.0041704
A_51_P165041	0.81685925
A_51_P165046	8.882873
A_51_P165060	-0.5628271
A_51_P165082	1.1924515
A_51_P165087	-6.5810976
A_51_P165098	3.080162
A_51_P165111	-6.59483
A_51_P165135	-6.649294
A_51_P165156	4.0051994
A_51_P165165	4.885911
A_51_P165182	-1.3588653
A_51_P165185	-3.6633592
A_51_P165210	1.6966524
A_51_P165237	-2.3912964
A_51_P165244	-2.2159429
A_51_P165278	-6.672042
A_51_P165293	-6.692271
A_51_P165304	-6.6478205
A_51_P165330	6.3900595
A_51_P165342	3.1165018
A_51_P165408	-3.5947418
A_51_P165424	-3.0285664
A_51_P165435	7.5208197
A_51_P165451	-2.6690621
A_51_P165475	-1.5660248
A_51_P165500	-4.398485
A_51_P165504	-6.1337376
A_51_P165602	-0.31341362
A_51_P165617	4.9607887
A_51_P165683	4.139695
A_51_P165704	5.11209
A_51_P165770	-0.7157335
A_51_P165834	2.7528238
A_51_P165870	0.7376709
A_51_P165882	1.7613258
A_51_P165914	0.6451969
A_51_P165934	3.2026014
A_51_P165984	4.336974
A_51_P166023	-1.1784272
A_51_P166044	3.1156979
A_51_P166099	-6.6144624
A_51_P166107	4.7542753
A_51_P166131	-6.693857
A_51_P166152	-6.630454
A_51_P166155	4.548971
A_51_P166198	5.018173
A_51_P166244	3.2035875
A_51_P166258	-4.9514337
A_51_P166266	-6.600938
A_51_P166277	3.9447393
A_51_P166288	-0.6010399
A_51_P166325	-0.09115696
A_51_P166339	-4.05804
A_51_P166346	-6.646124
A_51_P166365	-6.6556644
A_51_P166394	6.3441744
A_51_P166434	3.4349709
A_51_P166456	-4.2759223
A_51_P166556	-5.775268
A_51_P166568	-4.939665
A_51_P166648	1.0135365
A_51_P166657	-6.4289093
A_51_P166695	0.9194174
A_51_P166706	-3.9449892
A_51_P166728	-6.2275467
A_51_P166740	-5.5192537
A_51_P166762	2.6222305
A_51_P166781	-5.626341
A_51_P166783	-1.6297874
A_51_P166818	-2.069892
A_51_P166849	-0.23630905
A_51_P166873	-2.6580257
A_51_P166886	-5.941536
A_51_P166941	-5.6251736
A_51_P166948	-2.1475554
A_51_P166967	-2.8091698
A_51_P167097	-0.1692524
A_51_P167105	-0.91426754
A_51_P167117	-2.8041525
A_51_P167132	-4.828633
A_51_P167145	-6.6912403
A_51_P167153	-6.690133
A_51_P167156	-4.3335404
A_51_P167185	-6.6777515
A_51_P167198	-6.5906067
A_51_P167232	-3.5784435
A_51_P167237	0.15473366
A_51_P167263	-3.1947365
A_51_P167273	1.0392056
A_51_P167292	3.4490242
A_51_P167313	-0.23680592
A_51_P167322	1.6256866
A_51_P167360	-3.3647027
A_51_P167374	0.7051296
A_51_P167410	-2.6067667
A_51_P167426	-3.366395
A_51_P167452	4.9420834
A_51_P167489	-5.284952
A_51_P167505	-6.2482386
A_51_P167513	0.797946
A_51_P167527	-0.18218136
A_51_P167535	0.96640587
A_51_P167551	-1.9418592
A_51_P167562	7.0004807
A_51_P167597	-6.6783686
A_51_P167660	-5.6406035
A_51_P167668	-2.703673
A_51_P167725	-4.7094197
A_51_P167746	-2.5600734
A_51_P167754	2.353488
A_51_P167763	-0.107925415
A_51_P167782	-2.9178
A_51_P167803	-2.3883185
A_51_P167843	3.7460651
A_51_P167857	0.57189846
A_51_P167922	-6.6614556
A_51_P167932	-2.820806
A_51_P167971	1.612608
A_51_P167979	-5.027299
A_51_P168092	4.364229
A_51_P168115	-6.554349
A_51_P168123	2.2756243
A_51_P168133	-6.586981
A_51_P168171	5.1490746
A_51_P168172	-5.6789503
A_51_P168203	-1.5122356
A_51_P168219	-4.0065536
A_51_P168245	-4.005988
A_51_P168292	-6.62342
A_51_P168392	-3.4949837
A_51_P168395	-1.3847661
A_51_P168412	3.853138
A_51_P168439	0.2731352
A_51_P168459	3.0577478
A_51_P168524	-0.13787651
A_51_P168545	1.0158043
A_51_P168580	-6.681126
A_51_P168613	-3.5084634
A_51_P168630	-3.5307446
A_51_P168632	3.8736324
A_51_P168646	-6.598208
A_51_P168662	2.66111
A_51_P168665	3.7764406
A_51_P168695	-1.7686229
A_51_P168708	6.1330004
A_51_P168720	-3.4569802
A_51_P168727	-3.9961877
A_51_P168738	8.779912
A_51_P168745	1.9397402
A_51_P168762	-4.130819
A_51_P168789	-0.85151196
A_51_P168792	1.1221695
A_51_P168848	-6.6475935
A_51_P168862	-5.7819586
A_51_P168865	3.5149622
A_51_P168894	-3.3079119
A_51_P168900	-6.619166
A_51_P168945	2.498684
A_51_P168960	-6.110241
A_51_P168981	-0.9326091
A_51_P168992	-6.6593094
A_51_P169032	3.624299
A_51_P169047	1.5927963
A_51_P169061	3.0822277
A_51_P169068	-6.692154
A_51_P169087	-0.59344864
A_51_P169128	-0.6099596
A_51_P169156	6.9962406
A_51_P169173	-0.6313734
