Reporter Identifier	VALUE
A_51_P299266	4.9591513
A_51_P299287	2.0484715
A_51_P299309	1.5747795
A_51_P299339	-2.292327
A_51_P299344	-5.519131
A_51_P299357	0.34711742
A_51_P299393	-0.59567595
A_51_P299400	0.4293518
A_51_P299411	-5.2733994
A_51_P299432	0.04568672
A_51_P299444	-5.8651237
A_51_P299454	-4.1287646
A_51_P299475	-4.009547
A_51_P299485	-6.521816
A_51_P299527	-3.7143068
A_51_P299599	-6.523716
A_51_P299608	-6.5136285
A_51_P299632	1.9304047
A_51_P299644	3.3747282
A_51_P299655	-4.8444676
A_51_P299670	6.9876785
A_51_P299681	-6.466481
A_51_P299709	-4.76435
A_51_P299730	-1.2302632
A_51_P299795	-6.4862084
A_51_P299805	0.1869669
A_51_P299858	-3.7891908
A_51_P299866	-0.001259804
A_51_P299896	-5.954562
A_51_P299934	1.2840986
A_51_P299954	-1.968082
A_51_P299964	-6.6284943
A_51_P300001	-1.3319359
A_51_P300022	-5.3128524
A_51_P300033	-5.938695
A_51_P300038	-3.9544544
A_51_P300054	-2.6454
A_51_P300130	-6.587683
A_51_P300143	6.904208
A_51_P300207	1.1772432
A_51_P300216	4.29175
A_51_P300230	-6.5350423
A_51_P300245	-3.5281954
A_51_P300266	-1.5001864
A_51_P300277	0.3086586
A_51_P300281	-1.4492784
A_51_P300297	0.48248768
A_51_P300311	-3.4930167
A_51_P300324	-6.5415745
A_51_P300337	3.5020914
A_51_P300378	3.4454508
A_51_P300395	-3.5599003
A_51_P300401	-5.0744667
A_51_P300434	1.4912271
A_51_P300444	-6.5134125
A_51_P300446	-6.5353603
A_51_P300456	-3.115932
A_51_P300476	-6.358168
A_51_P300493	-4.7409506
A_51_P300506	-1.149437
A_51_P300532	-6.433672
A_51_P300552	-6.507024
A_51_P300572	-1.2049832
A_51_P300602	2.8923826
A_51_P300618	-4.498643
A_51_P300655	-0.76690006
A_51_P300657	-6.535617
A_51_P300666	-2.5354395
A_51_P300709	4.3245316
A_51_P300717	-0.23654413
A_51_P300726	0.41857433
A_51_P300759	3.1639805
A_51_P300776	-2.578813
A_51_P300787	-2.7544384
A_51_P300806	-1.1435385
A_51_P300817	8.70113
A_51_P300867	-5.2776527
A_51_P300921	-6.524696
A_51_P300936	2.567875
A_51_P300960	-3.1188211
A_51_P300986	-3.3936934
A_51_P301007	-3.5037265
A_51_P301023	3.4579163
A_51_P301052	2.626727
A_51_P301117	-4.031625
A_51_P301173	-3.3811998
A_51_P301207	2.760933
A_51_P301216	-1.611136
A_51_P301236	-0.90769815
A_51_P301259	3.0787086
A_51_P301274	-0.83173466
A_51_P301277	-6.4995284
A_51_P301289	4.576254
A_51_P301311	3.417759
A_51_P301316	-4.2025204
A_51_P301336	-6.4737062
A_51_P301367	-6.613659
A_51_P301394	-1.9945698
A_51_P301416	-2.3823323
A_51_P301435	-1.4150882
A_51_P301483	-6.455086
A_51_P301487	0.9880905
A_51_P301499	-2.8654156
A_51_P301508	2.5182123
A_51_P301537	-0.76006126
A_51_P301549	-3.262929
A_51_P301566	-1.7780371
A_51_P301586	-6.52964
A_51_P301603	-6.4985394
A_51_P301621	-6.617208
A_51_P301627	-1.6443133
A_51_P301636	0.41300297
A_51_P301713	-0.05927849
A_51_P301734	8.089142
A_51_P301736	2.817275
A_51_P301773	-4.4806056
A_51_P301781	1.1681757
A_51_P301804	1.1197348
A_51_P301809	-4.1793804
A_51_P301848	3.8438225
A_51_P301891	0.12720203
A_51_P301906	-3.3583708
A_51_P301930	-3.0078063
A_51_P301964	3.2567701
A_51_P301975	-0.7904134
A_51_P301994	-0.69937706
A_51_P301998	-5.7042723
A_51_P302049	-6.5399446
A_51_P302056	1.9135599
A_51_P302087	-5.8288136
A_51_P302139	-1.740747
A_51_P302149	0.4265976
A_51_P302181	-6.5530825
A_51_P302192	-1.5098314
A_51_P302204	-5.835244
A_51_P302206	-6.400174
A_51_P302222	0.72404194
A_51_P302249	-4.123727
A_51_P302256	-4.8136487
A_51_P302273	-4.2907896
A_51_P302308	-5.0527954
A_51_P302324	-5.8709583
A_51_P302327	-1.0477772
A_51_P302336	-2.7072783
A_51_P302346	-6.486126
A_51_P302358	-3.316164
A_51_P302377	-4.236425
A_51_P302398	-3.6690035
A_51_P302453	-2.6323571
A_51_P302458	2.5162535
A_51_P302482	-3.716745
A_51_P302488	-6.4991155
A_51_P302503	0.120155334
A_51_P302507	2.2190418
A_51_P302520	-2.455092
A_51_P302527	-5.1701336
A_51_P302538	-0.4853983
A_51_P302550	1.0643187
A_51_P302566	-6.4712343
A_51_P302576	-4.3661585
A_51_P302588	5.4119425
A_51_P302605	-6.507861
A_51_P302626	-4.8762665
A_51_P302651	1.4366245
A_51_P302675	7.1747417
A_51_P302738	-6.446565
A_51_P302749	2.6522808
A_51_P302823	-3.0982943
A_51_P302831	-3.2702408
A_51_P302841	-5.3594503
A_51_P302852	-2.2651377
A_51_P302856	-5.078683
A_51_P302890	-2.0139174
A_51_P302942	-5.501086
A_51_P302974	-6.5789886
A_51_P302977	-4.8843794
A_51_P302993	-6.426696
A_51_P303000	-0.5266957
A_51_P303018	-6.4999785
A_51_P303061	-5.887662
A_51_P303079	-6.1293697
A_51_P303089	-0.42630768
A_51_P303095	-1.4882784
A_51_P303097	-1.0924845
A_51_P303147	-3.144755
A_51_P303160	-2.0385294
A_51_P303180	1.3214502
A_51_P303217	-6.5282736
A_51_P303231	-2.9170055
A_51_P303238	4.350585
A_51_P303276	-6.5321593
A_51_P303296	-6.506096
A_51_P303308	-1.0313497
A_51_P303316	-5.826045
A_51_P303332	-2.6385565
A_51_P303346	2.9085474
A_51_P303371	4.884636
A_51_P303397	3.5200396
A_51_P303424	-3.929246
A_51_P303433	0.66558933
A_51_P303437	-4.156125
A_51_P303528	-5.0334473
A_51_P303587	-4.988765
A_51_P303620	1.0869522
A_51_P303640	2.9140224
A_51_P303675	-5.882162
A_51_P303696	-6.487152
A_51_P303725	-0.019604683
A_51_P303728	-2.8846326
A_51_P303739	0.27324677
A_51_P303749	2.3596735
A_51_P303784	-4.180402
A_51_P303791	-6.5206013
A_51_P303824	-3.757285
A_51_P303851	-5.01392
A_51_P303868	-6.471398
A_51_P303906	2.670971
A_51_P304002	-2.7031584
A_51_P304029	-6.445586
A_51_P304065	-1.5303597
A_51_P304076	-3.6874619
A_51_P304109	-6.495927
A_51_P304125	-2.9907765
A_51_P304126	1.4780064
A_51_P304163	-2.2173424
A_51_P304170	0.56903744
A_51_P304200	-4.609459
A_51_P304219	-0.14595413
A_51_P304239	-3.5348392
A_51_P304256	-2.8728237
A_51_P304296	-0.23451757
A_51_P304314	-6.0049143
A_51_P304397	-1.5702968
A_51_P304412	1.9833069
A_51_P304417	-3.478684
A_51_P304431	-4.906518
A_51_P304437	0.45416737
A_51_P304449	-0.4997306
A_51_P304469	1.1586256
A_51_P304478	-4.4149246
A_51_P304490	-3.3952684
A_51_P304500	2.402604
A_51_P304510	2.8517246
A_51_P304527	2.2237024
A_51_P304561	-3.585113
A_51_P304603	-5.7895904
A_51_P304607	-6.494084
A_51_P304643	-6.537793
A_51_P304654	-4.309676
A_51_P304681	-3.3166203
A_51_P304683	0.64804363
A_51_P304707	0.63374805
A_51_P304743	-3.9594812
A_51_P304757	1.1699915
A_51_P304771	-2.5228639
A_51_P304801	-4.798976
A_51_P304819	-1.5899792
A_51_P304859	0.22888851
A_51_P304876	-2.3120604
A_51_P304879	4.822586
A_51_P304906	-6.586019
A_51_P304971	-6.488538
A_51_P304977	-6.447159
A_51_P304988	-6.5020795
A_51_P305003	-6.527903
A_51_P305008	-6.552473
A_51_P305019	-3.0055985
A_51_P305027	-4.8995743
A_51_P305052	-2.6976843
A_51_P305061	-6.4856734
A_51_P305138	0.96442413
A_51_P305140	5.753522
A_51_P305164	-6.4653683
A_51_P305213	-3.3276901
A_51_P305217	-6.513971
A_51_P305230	-3.773209
A_51_P305239	-5.324423
A_51_P305250	1.1635981
A_51_P305262	-3.9405642
A_51_P305311	-6.5269446
A_51_P305320	1.0882902
A_51_P305350	-3.796824
A_51_P305437	3.3970356
A_51_P305453	0.12190819
A_51_P305472	6.2608757
A_51_P305508	-5.770974
A_51_P305532	-0.23562574
A_51_P305537	-4.139672
A_51_P305547	0.3650875
A_51_P305572	-4.964674
A_51_P305583	-1.6581359
A_51_P305587	2.1386385
A_51_P305600	-6.4807262
A_51_P305628	-3.362648
A_51_P305642	0.04531288
A_51_P305681	-6.423145
A_51_P305693	0.07513428
A_51_P305721	-6.5561023
A_51_P305731	1.2099323
A_51_P305752	-6.3388805
A_51_P305770	-3.1285677
A_51_P305777	-6.5358253
A_51_P305811	-6.5131445
A_51_P305843	1.0715075
A_51_P305854	-5.0730543
A_51_P305881	-6.3639607
A_51_P305896	-1.4225602
A_51_P305936	-0.29177523
A_51_P305950	-4.093375
A_51_P305956	-4.897277
A_51_P305979	-5.244343
A_51_P305994	-2.0665283
A_51_P305997	7.0048876
A_51_P306017	-6.252114
A_51_P306031	-0.5366826
A_51_P306047	2.499754
A_51_P306066	3.657936
A_51_P306067	1.8916464
A_51_P306109	-1.2390499
A_51_P306129	-6.4959874
A_51_P306160	-4.484729
A_51_P306183	-0.7197623
A_51_P306215	-4.590429
A_51_P306218	-1.6770024
A_51_P306229	-1.2538095
A_51_P306243	-6.466416
A_51_P306247	2.156702
A_51_P306263	-6.5441084
A_51_P306269	-5.387236
A_51_P306287	-3.493475
A_51_P306308	-3.6778808
A_51_P306387	-6.4898353
A_51_P306446	0.09793472
A_51_P306486	-6.4761295
A_51_P306522	-6.5067925
A_51_P306527	5.313513
A_51_P306565	-6.489602
A_51_P306608	0.10853958
A_51_P306647	2.0469913
A_51_P306658	3.735485
A_51_P306689	2.193698
A_51_P306705	-1.2335992
A_51_P306710	-2.314044
A_51_P306731	-5.7598524
A_51_P306739	-0.9841342
A_51_P306770	-6.4687805
A_51_P306789	-3.1400142
A_51_P306839	2.139041
A_51_P306892	0.32833004
A_51_P306919	-5.349952
A_51_P306933	-6.518594
A_51_P306949	-3.9752464
A_51_P307017	-6.50968
A_51_P307062	3.3974638
A_51_P307076	-6.5696883
A_51_P307082	-4.626649
A_51_P307098	-6.475562
A_51_P307133	-2.000568
A_51_P307150	-4.381379
A_51_P307166	-6.638104
A_51_P307168	1.3726044
A_51_P307220	0.36398983
A_51_P307232	1.1339817
A_51_P307243	2.6305866
A_51_P307282	-6.497014
A_51_P307293	-6.582779
A_51_P307316	3.0551558
A_51_P307325	4.6456985
A_51_P307327	-6.5313263
A_51_P307370	-1.7072558
A_51_P307380	-4.155598
A_51_P307427	0.9495897
A_51_P307463	-6.5333433
A_51_P307467	3.4863977
A_51_P307498	-2.5127707
A_51_P307559	-6.6003237
A_51_P307567	-0.194623
A_51_P307589	-6.5272264
A_51_P307624	-1.6127019
A_51_P307632	-6.4873614
A_51_P307644	3.376666
A_51_P307650	-6.4716024
A_51_P307680	-6.5541945
A_51_P307697	-6.3708906
A_51_P307721	-3.7725086
A_51_P307741	-6.5054917
A_51_P307748	-6.1074567
A_51_P307828	-6.145171
A_51_P307840	-6.526427
A_51_P307847	-2.06354
A_51_P307850	-4.82588
A_51_P307858	-6.5240216
A_51_P307864	-1.7028832
A_51_P307872	-6.4928446
A_51_P307901	-4.778653
A_51_P307917	-0.005498886
A_51_P307944	-2.4892135
A_51_P307954	-3.1674833
A_51_P307964	-3.528936
A_51_P307979	0.51779556
A_51_P308017	2.1738482
A_51_P308029	-0.41082764
A_51_P308048	-1.1474895
A_51_P308111	-3.2532353
A_51_P308148	-6.45423
A_51_P308208	-6.5027485
A_51_P308227	-4.1192465
A_51_P308242	-3.6545992
A_51_P308254	1.3187704
A_51_P308275	0.9838095
A_51_P308279	-5.796462
A_51_P308290	-5.1007094
A_51_P308298	2.9034595
A_51_P308309	-1.0733194
A_51_P308347	-4.7121515
A_51_P308362	-3.0010452
A_51_P308394	-6.5055823
A_51_P308397	-6.469941
A_51_P308419	-6.4940686
A_51_P308446	-1.5096827
A_51_P308447	4.341954
A_51_P308469	1.5382681
A_51_P308549	-6.4601912
A_51_P308557	1.4718742
A_51_P308590	0.8757067
A_51_P308597	-2.735231
A_51_P308625	-5.743373
A_51_P308628	-0.46332645
A_51_P308681	-0.3279605
A_51_P308697	-6.500739
A_51_P308726	-0.15472507
A_51_P308778	-6.532843
A_51_P308796	-4.85079
A_51_P308814	-0.5551963
A_51_P308817	-6.541497
A_51_P308844	-4.973218
A_51_P308862	-5.450561
A_51_P308869	-6.5541987
A_51_P308898	0.007364273
A_51_P308912	-4.4673862
A_51_P308931	-2.804603
A_51_P308948	4.1678267
A_51_P308961	3.9430132
A_51_P309056	-4.4694443
A_51_P309066	-6.4631186
A_51_P309068	-6.5428753
A_51_P309084	-4.6560163
A_51_P309095	-4.8862915
A_51_P309099	-6.506958
A_51_P309119	-6.4746733
A_51_P309158	-0.28469896
A_51_P309170	-1.9054046
A_51_P309184	0.12808609
A_51_P309208	-6.478044
A_51_P309219	-0.20019627
A_51_P309222	-0.6285138
A_51_P309234	1.3762302
A_51_P309259	-6.478222
A_51_P309293	-3.637525
A_51_P309307	-3.8875074
A_51_P309328	2.5262794
A_51_P309338	-3.761537
A_51_P309347	-2.5681796
A_51_P309370	-3.9951706
A_51_P309488	-5.5927725
A_51_P309501	0.58498573
A_51_P309530	-4.8739867
A_51_P309534	-0.03368187
A_51_P309556	-1.5168061
A_51_P309589	-1.0984488
A_51_P309618	1.3448744
A_51_P309661	-4.045792
A_51_P309677	-0.27047205
A_51_P309727	-6.4894695
A_51_P309733	-6.445064
A_51_P309740	0.34820747
A_51_P309744	-1.9588537
A_51_P309754	-6.3530493
A_51_P309804	-4.6718197
A_51_P309805	-4.160926
A_51_P309850	-6.0709953
A_51_P309854	-3.8107448
A_51_P309874	-1.9540205
A_51_P309889	3.8658867
A_51_P309917	-4.424472
A_51_P309920	-5.359106
A_51_P309955	-6.035879
A_51_P309968	-5.3906093
A_51_P309988	-6.3686376
A_51_P309998	-5.3817587
A_51_P310020	-3.011572
A_51_P310030	6.511175
A_51_P310040	1.9148445
A_51_P310066	-3.4530668
A_51_P310076	0.54814434
A_51_P310088	0.540781
A_51_P310100	-0.8139634
A_51_P310109	-5.7991996
A_51_P310135	1.3894491
A_51_P310148	-3.3972073
A_51_P310164	-0.79466057
A_51_P310196	-6.567625
A_51_P310254	-0.31365538
A_51_P310292	-6.49153
A_51_P310298	1.0357552
A_51_P310307	-2.8736405
A_51_P310333	-5.0903788
A_51_P310348	-1.5759416
A_51_P310387	-6.53473
A_51_P310398	-0.44733763
A_51_P310447	2.7934427
A_51_P310491	-4.2931437
A_51_P310523	-6.5271783
A_51_P310539	7.5657835
A_51_P310548	3.1179705
A_51_P310594	-6.5340204
A_51_P310629	-6.530904
A_51_P310635	-3.2677007
A_51_P310649	3.812253
A_51_P310676	-4.261297
A_51_P310715	-3.5609426
A_51_P310734	-2.2660308
A_51_P310741	-3.9177399
A_51_P310773	-0.28008175
A_51_P310780	-6.480781
A_51_P310821	-2.7223973
A_51_P310836	-6.503518
A_51_P310850	-4.5521874
A_51_P310862	-2.141756
A_51_P310886	-1.9741244
A_51_P310896	4.988406
A_51_P310910	-2.8952384
A_51_P310949	1.001195
A_51_P310963	-6.5111012
A_51_P310967	2.731927
A_51_P311038	-6.5060053
A_51_P311048	-3.400999
A_51_P311091	-1.2379818
A_51_P311096	3.8462143
A_51_P311105	-3.2293544
A_51_P311125	4.985832
A_51_P311137	4.1502295
A_51_P311159	0.83192825
A_51_P311166	1.5717907
A_51_P311192	-6.495446
A_51_P311199	-2.02326
A_51_P311227	-3.0458684
A_51_P311235	-6.3352165
A_51_P311319	-2.8092122
A_51_P311342	-6.490958
A_51_P311362	-2.0446038
A_51_P311372	-6.5320024
A_51_P311379	-2.1315775
A_51_P311434	5.9880877
A_51_P311436	-5.9360867
A_51_P311459	0.5439615
A_51_P311476	2.0915556
A_51_P311523	-6.25506
A_51_P311525	2.0654783
A_51_P311540	8.357351
A_51_P311566	-6.565105
A_51_P311611	-4.683131
A_51_P311621	-0.7243109
A_51_P311642	-6.395282
A_51_P311648	-3.462913
A_51_P311659	1.0162544
A_51_P311694	-1.1644998
A_51_P311699	-3.392572
A_51_P311706	-6.4897776
A_51_P311785	1.0541525
A_51_P311820	-2.6585531
A_51_P311836	-2.5877166
A_51_P311904	-2.0914464
A_51_P311905	0.38276577
A_51_P311919	-4.536002
A_51_P311945	3.3542566
A_51_P311958	-6.6287427
A_51_P311965	1.8109646
A_51_P311977	0.41853905
A_51_P311990	5.903781
A_51_P311995	-0.52326584
A_51_P312024	-2.0920863
A_51_P312035	-1.4907537
A_51_P312052	-6.5038047
A_51_P312069	-5.843956
A_51_P312095	2.0589275
A_51_P312121	-4.8757734
A_51_P312149	-1.6745796
A_51_P312166	-1.6144118
A_51_P312175	-1.0133195
A_51_P312217	-0.9186058
A_51_P312268	-3.1768322
A_51_P312275	0.62836266
A_51_P312310	3.4152498
A_51_P312327	-4.149707
A_51_P312336	-6.535709
A_51_P312348	-4.9942408
A_51_P312360	2.1698265
A_51_P312437	3.2578669
A_51_P312452	-6.49596
A_51_P312474	0.38452244
A_51_P312482	0.52609444
A_51_P312485	-4.547216
A_51_P312497	4.6547318
A_51_P312517	-5.3659954
A_51_P312528	0.7981138
A_51_P312540	-6.4979773
A_51_P312550	-0.9778547
A_51_P312615	-2.7008681
A_51_P312673	-6.619338
A_51_P312693	-3.9469037
A_51_P312748	-2.330618
A_51_P312755	-6.4941683
A_51_P312779	-3.2662344
A_51_P312780	-5.8301563
A_51_P312795	-0.16696358
A_51_P312825	-4.3182154
A_51_P312843	-6.44596
A_51_P312846	1.7433605
A_51_P312859	-4.5942945
A_51_P312885	2.5408583
A_51_P312896	-3.4740295
A_51_P312909	-4.9420357
A_51_P312916	-2.6169295
A_51_P312936	7.7038546
A_51_P312949	-6.467424
A_51_P312952	-4.4369354
A_51_P312956	-3.883914
A_51_P312997	0.01982975
A_51_P313035	0.38459587
A_51_P313067	-4.6179333
A_51_P313093	-0.17185497
A_51_P313096	-1.6467896
A_51_P313120	-5.61135
A_51_P313127	-1.8896885
A_51_P313157	0.17027092
A_51_P313185	0.32603836
A_51_P313246	-6.459595
A_51_P313256	-6.5202074
A_51_P313279	-6.5382977
A_51_P313294	-3.0127015
A_51_P313320	-1.3928399
A_51_P313337	1.9235678
A_51_P313397	-4.004338
A_51_P313432	-6.5403543
A_51_P313444	5.0152245
A_51_P313460	0.4128666
A_51_P313467	-0.58811665
A_51_P313483	0.033332825
A_51_P313503	-2.6447864
A_51_P313521	-6.46626
A_51_P313532	0.33417225
A_51_P313561	4.9865217
A_51_P313566	6.814356
A_51_P313581	-3.6405892
A_51_P313606	-6.4970055
A_51_P313635	-0.6010294
A_51_P313638	-1.4923277
A_51_P313674	-4.916852
A_51_P313711	5.5837393
A_51_P313729	-6.453742
A_51_P313761	3.740096
A_51_P313779	0.8484583
A_51_P313803	-1.1315384
A_51_P313847	-6.6561327
A_51_P313855	1.0518026
A_51_P313875	-3.7422795
A_51_P313896	-1.7100515
A_51_P313925	-6.601447
A_51_P313944	-6.476361
A_51_P314019	3.634426
A_51_P314045	-1.1217365
A_51_P314065	-6.4575047
A_51_P314077	-6.5416827
A_51_P314107	-3.7965784
A_51_P314111	1.6682692
A_51_P314135	-6.488635
A_51_P314153	2.0520363
A_51_P314161	0.22294044
A_51_P314168	2.0175114
A_51_P314186	-2.6301064
A_51_P314192	3.556219
A_51_P314264	4.2099123
A_51_P314273	1.8400497
A_51_P314277	2.2218752
A_51_P314285	-0.33417177
A_51_P314313	-5.1796055
A_51_P314323	5.3924255
A_51_P314339	3.3269453
A_51_P314363	-3.7517433
A_51_P314375	-2.6285148
A_51_P314388	-0.31833076
A_51_P314397	5.070281
A_51_P314418	1.7998266
A_51_P314465	-6.5352163
A_51_P314487	-4.058636
A_51_P314497	0.58476067
A_51_P314501	10.610121
A_51_P314517	0.16991138
A_51_P314521	3.9048185
A_51_P314547	-5.140933
A_51_P314584	-0.945539
A_51_P314652	-2.0150418
A_51_P314669	-6.487379
A_51_P314679	1.9830723
A_51_P314701	-5.119624
A_51_P314763	1.8049603
A_51_P314774	2.276887
A_51_P314788	-6.203868
A_51_P314830	-0.42893982
A_51_P314855	2.3197165
A_51_P314895	2.9199085
A_51_P314907	0.45622444
A_51_P314929	-3.4091563
A_51_P314968	1.8411999
A_51_P314991	-6.49704
A_51_P315027	-6.549415
A_51_P315038	-6.4636617
A_51_P315042	-6.4890213
A_51_P315077	2.0328388
A_51_P315085	3.1448708
A_51_P315101	-0.15206146
A_51_P315144	-4.6649103
A_51_P315154	-6.4491205
A_51_P315202	-6.4322395
A_51_P315272	-1.7719522
A_51_P315303	0.6313648
A_51_P315315	-5.915
A_51_P315334	-5.4446917
A_51_P315344	-2.8680305
A_51_P315353	-6.528346
A_51_P315391	-2.8412433
A_51_P315411	-6.0237617
A_51_P315466	-5.6895156
A_51_P315506	0.18223381
A_51_P315515	-5.45179
A_51_P315530	1.1741877
A_51_P315555	2.265955
A_51_P315595	8.055222
A_51_P315618	-6.48499
A_51_P315634	-0.43866777
A_51_P315646	2.552884
A_51_P315666	-1.6130252
A_51_P315673	-1.0681868
A_51_P315682	-1.913095
A_51_P315720	4.6444836
A_51_P315734	2.2901506
A_51_P315754	2.0338593
A_51_P315785	-1.9944658
A_51_P315795	3.3825798
A_51_P315820	-6.5208516
A_51_P315849	1.9287329
A_51_P315861	-6.491773
A_51_P315890	-2.4848695
A_51_P315894	-6.5200043
A_51_P315904	1.1372023
A_51_P315911	-6.529825
A_51_P315925	-1.5909686
A_51_P315931	-0.89337826
A_51_P315941	-4.4056673
A_51_P315964	-4.8682218
A_51_P315980	-6.528725
A_51_P315993	-5.1672044
A_51_P316042	-3.6826363
A_51_P316103	5.145281
A_51_P316129	1.3848867
A_51_P316151	-5.428786
A_51_P316173	-1.059452
A_51_P316188	3.4639864
A_51_P316199	-4.962903
A_51_P316201	-6.510811
A_51_P316230	-6.49015
A_51_P316233	-6.4893336
A_51_P316243	-5.8296347
A_51_P316275	-6.3920584
A_51_P316310	-6.4675627
A_51_P316311	-4.4215736
A_51_P316360	-6.204072
A_51_P316379	1.0803947
A_51_P316431	-3.4039683
A_51_P316446	-6.477695
A_51_P316514	1.8923721
A_51_P316523	-1.1604161
A_51_P316553	-1.7359776
A_51_P316575	-0.07917118
A_51_P316609	-6.5163455
A_51_P316616	1.4171095
A_51_P316661	-5.324051
A_51_P316673	-5.534483
A_51_P316733	-2.7607417
A_51_P316772	-2.0869603
A_51_P316784	-6.5093603
A_51_P316801	0.09290218
A_51_P316816	1.3780394
A_51_P316871	-6.489046
A_51_P316902	-6.491427
A_51_P316935	-1.0705547
A_51_P316949	0.18096828
A_51_P316951	3.0724125
A_51_P316981	0.15928555
A_51_P316993	-0.38995647
A_51_P317031	-4.6014185
A_51_P317076	2.8421278
A_51_P317115	-0.4987769
A_51_P317122	0.738657
A_51_P317131	-3.2291932
A_51_P317141	0.5545416
A_51_P317166	1.0740662
A_51_P317176	-6.4915466
A_51_P317181	-0.17559528
A_51_P317191	-6.5648193
A_51_P317214	-2.194685
A_51_P317225	-1.5956869
A_51_P317254	-2.7522573
A_51_P317272	5.027709
A_51_P317286	-5.7371097
A_51_P317317	-0.9823303
A_51_P317321	-0.34419298
A_51_P317357	-6.479785
A_51_P317361	2.320654
A_51_P317376	-4.7264266
A_51_P317391	-2.4284902
A_51_P317419	-6.4472737
A_51_P317427	3.5610266
A_51_P317433	-3.6365862
A_51_P317443	1.7236071
A_51_P317460	-3.5763721
A_51_P317505	-6.4833093
A_51_P317512	0.34632206
A_51_P317542	-4.325389
A_51_P317562	-2.4043164
A_51_P317618	4.1113653
A_51_P317620	-6.518026
A_51_P317640	-0.8039684
A_51_P317673	1.2062836
A_51_P317695	-5.403906
A_51_P317706	2.3320103
A_51_P317740	-1.7685132
A_51_P317761	-6.528861
A_51_P317782	0.22881317
A_51_P317794	-0.003866196
A_51_P317836	-1.1080742
A_51_P317882	-5.1226263
A_51_P317887	-3.4132452
A_51_P317901	-6.490468
A_51_P317941	-2.8256116
A_51_P317980	-6.5140066
A_51_P318012	-0.3548541
A_51_P318028	-5.1154785
A_51_P318051	-3.8346343
A_51_P318104	-0.994297
A_51_P318123	-4.5090237
A_51_P318140	-5.077362
A_51_P318182	-2.6165419
A_51_P318192	-4.9718513
A_51_P318262	-6.4933705
A_51_P318292	-2.4604306
A_51_P318300	-6.5260034
A_51_P318365	-0.95613194
A_51_P318371	-3.4947982
A_51_P318381	-0.017227173
A_51_P318401	-0.44556284
A_51_P318410	-1.7932115
A_51_P318430	-5.55859
A_51_P318440	-3.4513583
A_51_P318459	-1.526689
A_51_P318488	-1.8009076
A_51_P318497	-3.2617226
A_51_P318510	-4.3065777
A_51_P318544	3.9195147
A_51_P318551	1.5663786
A_51_P318564	-0.87658787
A_51_P318577	-4.4290075
A_51_P318580	1.8538494
A_51_P318618	-6.518752
A_51_P318637	-6.550408
A_51_P318642	8.783207
A_51_P318683	-6.4988422
A_51_P318710	-6.440031
A_51_P318731	-3.1344066
A_51_P318755	-5.1353636
A_51_P318770	3.8295803
A_51_P318804	-6.060293
A_51_P318830	2.3345184
A_51_P318856	-6.214468
A_51_P318860	-3.4064708
A_51_P318933	-0.8845587
A_51_P318966	-2.2847295
A_51_P318999	-6.5163083
A_51_P319022	1.2357674
A_51_P319031	6.544276
A_51_P319070	1.7772045
A_51_P319114	-4.3401384
A_51_P319141	-1.4447784
A_51_P319165	-4.659382
A_51_P319180	-6.487134
A_51_P319220	-6.467792
A_51_P319289	-6.5472164
A_51_P319351	-6.505816
A_51_P319379	0.6960983
A_51_P319386	-5.552768
A_51_P319392	-2.291883
A_51_P319425	1.7050476
A_51_P319449	3.5500975
A_51_P319453	-0.7584634
A_51_P319460	-1.2420006
A_51_P319470	-3.5668702
A_51_P319551	0.89522743
A_51_P319562	-2.3847365
A_51_P319572	3.0708866
A_51_P319662	-3.3784747
A_51_P319720	-6.5202885
A_51_P319732	2.8182583
A_51_P319805	-2.6130066
A_51_P319810	-4.158251
A_51_P319846	0.06256676
A_51_P319879	2.7527294
A_51_P319888	-3.1569977
A_51_P319917	1.2076035
A_51_P319986	-0.4598937
A_51_P320022	-5.6768503
A_51_P320031	-2.9668384
A_51_P320089	-3.4212122
A_51_P320105	5.7798843
A_51_P320114	7.2438135
A_51_P320125	-5.3695545
A_51_P320137	0.91944695
A_51_P320146	-6.4998918
A_51_P320184	-6.5320816
A_51_P320190	0.93905926
A_51_P320261	-6.5574064
A_51_P320281	-6.5424075
A_51_P320291	-6.566903
A_51_P320304	1.4792643
A_51_P320325	-3.539568
A_51_P320340	-6.5341387
A_51_P320377	1.0311956
A_51_P320386	2.906269
A_51_P320401	3.6487103
A_51_P320434	0.26074696
A_51_P320444	-1.865221
A_51_P320452	-6.4494305
A_51_P320466	-3.3182569
A_51_P320477	-3.2475343
A_51_P320481	0.16483021
A_51_P320523	1.1567574
A_51_P320539	1.612298
A_51_P320593	0.8544626
A_51_P320606	-6.5354977
A_51_P320614	4.5756884
A_51_P320626	-1.0375228
A_51_P320650	-6.558614
A_51_P320668	-2.7222848
A_51_P320751	-3.4598064
A_51_P320782	-2.0032425
A_51_P320786	-0.6512575
A_51_P320852	3.811491
A_51_P320860	0.47707844
A_51_P320876	1.576375
A_51_P320888	2.9609623
A_51_P320930	-4.826398
A_51_P320966	-6.5265856
A_51_P320980	-0.29196787
A_51_P320993	-6.5384464
A_51_P321011	-6.5567846
A_51_P321029	-6.5164976
A_51_P321033	3.3845568
A_51_P321046	-6.534809
A_51_P321057	-4.660365
A_51_P321086	3.6068068
